"bearing_1","bearing_2","bearing_3","bearing_4","bearing_5","bearing_6"
341.96,273.92,106.74,244.63,-1,-1
-1,-1,-1,-1,103.2,192.48
-1,353.49,-1,88.71,102.26,113.64
22.3,89.44,-1,-1,-1,-1
90.92,96.62,101.57,96.2,99.45,118.18
-1,100.99,-1,98.83,-1,-1
-1,-1,-1,-1,108.58,126.17
-1,-1,-1,257.09,253.18,-1
-1,-1,255.14,-1,227.95,-1
-1,-1,258.34,252.92,222.21,-1
287.65,282,-1,-1,-1,-1
-1,289.49,-1,294.55,-1,-1
-1,102.02,-1,218.15,104.6,-1
245.91,247.66,211.77,211.77,200.21,203.38
-1,104.49,301.33,357.6,-1,-1
-1,-1,108.69,-1,106.97,127.02
94.12,100.01,102.55,99.04,105.33,119.56
110.71,118.14,-1,125.87,-1,-1
-1,-1,212.9,248.51,-1,-1
-1,123.64,157.32,181.59,163.03,-1
108.28,114.44,120.8,-1,-1,-1
103.92,-1,107.25,-1,-1,-1
296.7,288.6,290.2,80.17,277.71,-1
111.77,121.83,126.73,125.21,128.38,149.8
-1,106.52,113.12,-1,105.08,126.71
245.53,91.54,210.72,-1,184.49,-1
-1,-1,261.77,102.99,-1,-1
299.39,278.49,258.94,256.3,-1,-1
-1,271.03,232.01,244.07,212.45,212.03
-1,-1,-1,241.01,205.16,-1
-1,-1,-1,243.18,204.79,-1
250.27,245.16,210.5,234.18,199.77,-1
-1,-1,-1,-1,211.42,209.95
-1,275.2,255.22,-1,224.92,-1
288.58,274.9,-1,251.27,-1,-1
254.87,-1,307.4,-1,221.55,214.11
241.51,249.32,208.19,-1,195.76,-1
303.09,-1,265.5,233.64,-1,-1
109.48,-1,123.28,119.87,123.24,136.71
286.32,247.88,206.39,233.14,200.5,203.65
-1,302.29,-1,249.81,179.47,189.32
125.94,292.12,170.94,250.52,179.91,188.87
97.91,178.13,152.85,-1,-1,-1
97.95,172.04,-1,179.71,158.54,166.05
101.26,168.47,347.09,182.97,179.77,187.5
-1,301.73,-1,249.61,-1,-1
102.71,100.7,112.13,99.82,-1,-1
252.36,255.23,205.83,232.32,204.11,-1
-1,98.72,207.48,101.23,94.75,-1
247.41,251.81,215.84,237.72,213.1,-1
109.42,116.58,244.32,110.96,-1,-1
289.7,273.67,-1,-1,-1,-1
324.38,-1,300.24,-1,-1,-1
-1,-1,-1,248.51,198.26,-1
88.57,93.75,97.7,246.13,200.8,-1
-1,95.73,-1,95.22,-1,-1
-1,-1,-1,-1,99.25,119.23
-1,-1,261.8,-1,235.02,-1
292.85,273.52,254.37,256.72,-1,-1
284.43,302.76,259.87,255.02,231.7,-1
95.36,103.26,-1,95.45,104.58,120.82
96.37,99.47,101.42,-1,95.75,-1
-1,100.74,-1,102.64,-1,-1
111.41,124.21,125.33,124.73,127.35,145.25
91.4,101.38,102.68,102.09,104.44,124.85
98.97,103.58,112.59,106.34,111.23,-1
92.61,100.73,-1,98.04,103.1,121.44
111.36,115.41,-1,-1,-1,-1
58.44,241.17,145.69,-1,-1,-1
65.83,238.8,142.4,196.3,-1,-1
299.13,296.75,-1,-1,-1,-1
-1,286.68,-1,276.29,-1,-1
90.47,100.72,-1,-1,-1,-1
82.14,-1,68.53,-1,-1,-1
107,123.07,118.21,122.61,130.57,146.47
98.48,103.13,111.09,91.6,102.44,-1
282.68,131.74,229.2,137.47,224.1,-1
315.2,287.06,-1,278,-1,-1
-1,102.46,111.88,97.46,-1,-1
295.01,288.86,290.19,274.29,275.02,-1
-1,-1,-1,-1,123.15,143.76
109.86,123.57,124.11,125.7,126.32,147.75
284.95,-1,291.3,-1,276.2,279.04
293.94,287.32,-1,276.98,-1,-1
-1,-1,258.66,274.25,-1,-1
286.68,272.24,260.31,257.42,236.37,-1
-1,112.76,121.19,109.7,115.04,-1
294.98,288.39,-1,281.42,-1,-1
-1,98.12,-1,88.2,-1,-1
286.6,271.81,248.67,251.23,-1,-1
99.52,100.56,111.91,-1,-1,-1
293.45,274.88,253.69,257.77,223.07,219.1
-1,-1,-1,-1,223.96,221.57
-1,-1,118.78,107.21,108.97,-1
295.97,290.42,-1,-1,-1,-1
-1,118.42,120.22,120.81,124.6,140.51
64.11,-1,144.02,-1,-1,-1
357.42,-1,317.8,-1,183.81,191.72
76.75,-1,108.05,-1,131.17,155.3
286.03,106.46,-1,-1,-1,-1
-1,288.49,-1,276.9,-1,-1
-1,117.63,119.38,119.77,125.4,135.36
-1,-1,-1,199.77,167.69,179.79
95.9,109.01,-1,-1,-1,-1
88.26,213.16,150.56,194.37,-1,-1
294.71,216.84,150.58,278.48,-1,-1
85.69,-1,150.04,195.98,-1,-1
-1,-1,-1,250.95,152.22,-1
60.98,141.45,145.62,203.28,158.81,-1
-1,-1,-1,-1,105.58,119.31
-1,-1,-1,203.87,170.15,-1
84.58,199.3,-1,-1,-1,-1
94.23,98.65,-1,-1,-1,-1
104.77,99.49,107.31,98.93,102.02,-1
58.94,248.43,149.1,-1,-1,-1
292,281.02,-1,266.25,-1,-1
296.06,286.59,268.82,262.05,242.86,235.58
101.86,-1,99.33,-1,-1,-1
-1,-1,-1,88.46,92.3,-1
284.18,273.64,261.79,257.76,233.73,228.68
286.8,276.81,261.98,-1,233.09,-1
291.14,276.84,257.41,263.64,227.49,-1
289.17,-1,269.58,-1,-1,-1
-1,-1,108.29,-1,102.74,-1
-1,281.49,-1,263.31,243.77,246.74
105.39,112.82,117.98,-1,-1,-1
-1,-1,270.41,-1,238.75,237.88
289.35,-1,256.17,95.59,235.84,243.96
-1,279.05,-1,259.15,-1,-1
291.54,275.37,255,255.83,225.69,220.68
281.58,268.41,-1,-1,-1,-1
288.73,116.66,255.02,-1,221.83,-1
-1,278.09,-1,129.85,-1,-1
-1,-1,281.21,281.9,257.78,-1
-1,273.48,-1,254.2,235.89,-1
290.09,-1,256,256.8,225.78,-1
287.97,276.3,-1,257.52,232.19,-1
-1,95.69,-1,133.95,-1,-1
29.52,-1,182.77,-1,168.14,182.64
-1,-1,129.26,-1,111.84,-1
286.04,-1,251.63,-1,-1,-1
100.03,117.86,107.67,103.46,111.86,126.22
96.15,100.62,108.33,93.69,99.56,-1
110.2,118.43,120.67,121.04,124.56,142.52
-1,105.83,111.31,106.21,108.02,-1
107.17,105.99,-1,-1,-1,-1
-1,267.87,-1,248.24,-1,-1
-1,-1,251.82,243.57,234.84,-1
13.09,344.6,18.23,-1,-1,-1
-1,102.59,109.7,-1,106.52,125.69
-1,277.95,254.98,252.03,224.7,-1
284.25,274.44,-1,251.72,-1,-1
-1,139.31,-1,255.24,-1,-1
283.34,-1,250.59,-1,-1,-1
100.87,111.79,-1,101.34,-1,-1
-1,112.96,119.2,108.81,109.65,122.71
100.44,112.68,-1,-1,-1,-1
-1,-1,292.46,98.3,-1,-1
-1,-1,281.12,251.54,-1,-1
-1,352.65,47.18,-1,-1,-1
105.83,108.73,-1,-1,-1,-1
287.39,-1,270.12,-1,-1,-1
298.11,100.65,256.3,97.61,224.58,119.79
-1,281.59,-1,256.37,-1,-1
108.27,110.64,120.92,120.96,-1,-1
104.16,112.93,115.55,-1,125.16,-1
-1,-1,-1,-1,121.71,146.35
-1,119.29,-1,112.09,-1,-1
110.41,130.92,252.16,133.28,224.26,-1
-1,276.56,-1,254.14,218.41,-1
123.94,136.28,-1,-1,-1,-1
-1,-1,136.79,-1,135.98,-1
96.12,276.43,-1,-1,-1,-1
102.04,-1,112.8,-1,-1,-1
100.15,-1,106.04,-1,-1,-1
111.77,108.45,-1,-1,-1,-1
101.32,-1,107.05,97.67,104.17,-1
90.93,92.73,103.83,97.18,-1,-1
103.62,111.96,112.43,-1,-1,-1
113.03,109.83,110.16,-1,102.4,125.57
128.65,165.52,-1,-1,-1,-1
121.96,163.49,-1,-1,-1,-1
103.76,111.38,108.71,-1,118.18,-1
-1,-1,106.14,101.51,103.1,-1
150.34,103.71,-1,98.4,-1,-1
100.6,112.86,-1,-1,-1,-1
94.33,-1,114.25,-1,-1,-1
284.81,111.35,-1,-1,-1,-1
102.39,111.05,114.12,-1,-1,-1
-1,107.21,-1,110.76,-1,-1
284.76,275.25,262.9,258.45,234.78,-1
105.41,110.61,116.87,-1,113.82,-1
101.5,110.17,-1,-1,-1,-1
52.41,256.8,156.62,214.04,-1,-1
145.73,256.51,148.98,210.59,165.18,-1
285.51,277.54,269.2,261.29,238.4,234.35
-1,274.51,-1,256.33,237.79,228.79
-1,260.26,152.29,-1,-1,-1
-1,-1,150.14,-1,161.24,-1
105.96,103.3,-1,101.53,-1,-1
287.06,274.59,266.59,258.1,236.5,236.16
286.4,-1,263.69,-1,234.89,236.63
284.46,274.86,-1,257.57,-1,-1
-1,274.84,-1,256.85,-1,-1
-1,-1,152.61,209.53,-1,-1
298.23,276.42,262.23,260.45,238.27,236.74
286.98,-1,260.91,-1,-1,-1
287.35,-1,264.55,256.22,236.11,234.6
96.06,105.42,-1,102.82,111.42,120.62
-1,-1,118.6,99.32,-1,-1
285.86,276.53,269.31,156.45,238.89,-1
108.65,120.73,126.16,-1,126.35,149.5
295.06,288.68,-1,-1,-1,-1
-1,-1,-1,126.7,123.22,-1
109.13,95.65,115.29,120.95,123.71,145.13
298.87,289.04,-1,-1,-1,-1
107.69,119.29,123.47,123.7,127.92,143.22
110.75,121.25,-1,-1,-1,-1
116.12,124.95,125.38,124.99,-1,-1
286.81,275.03,261.88,259.2,-1,-1
353.06,-1,343.77,-1,320.08,228.62
102.8,110.33,-1,90.54,100.49,115.77
284.94,328.09,263.3,304.47,236.22,234.24
-1,276.37,-1,259.29,-1,-1
96.26,99.09,-1,-1,-1,-1
100.7,-1,110.66,96.88,104.07,-1
292.74,-1,262.24,-1,-1,-1
288,115.68,120.2,-1,235.83,239.75
293.58,275.96,265.08,259.47,-1,-1
-1,267.85,261.2,-1,234.18,-1
-1,236.98,155.32,219.54,164.95,-1
42.26,264.27,155.51,-1,-1,-1
103.36,104.58,-1,-1,-1,-1
-1,112.39,-1,191.34,166.02,-1
-1,-1,-1,-1,98.06,117.23
-1,-1,-1,211.03,107.65,-1
284.57,277.69,263.41,255.12,-1,-1
285.1,273.35,263.86,-1,-1,-1
-1,240.43,163.73,206.57,233.18,-1
-1,288.96,-1,283.77,-1,-1
-1,260.98,157.47,215.78,-1,-1
-1,238.32,291.93,203.4,164.3,-1
-1,-1,-1,213.34,169.13,122.9
-1,261.73,155.99,-1,-1,-1
-1,-1,152.91,204.91,165.13,177.96
-1,-1,261.23,-1,157.62,-1
285.5,-1,262.82,-1,238.71,-1
-1,260.32,154.54,214.99,168.89,-1
-1,-1,-1,210.66,174.62,184.92
286.09,-1,263.79,-1,237.46,-1
293.54,280.78,-1,257.6,-1,-1
290.34,270.2,249.48,250.7,222.37,220.03
-1,269.87,-1,246.95,220.41,219.38
298.01,288.47,290,272.09,277.17,261.1
281.35,274.11,262.72,259.55,235.26,232.96
292.8,288.1,293.56,281.43,-1,-1
111.83,97.6,108.85,93.3,101.76,-1
286.62,-1,273.31,-1,-1,-1
285.08,277.29,271.58,-1,252.38,-1
285.67,275.84,262.87,259.49,-1,-1
297.61,-1,293.48,-1,236.43,233.63
-1,102.19,-1,96.67,102.14,-1
44.36,258.4,157.11,-1,-1,-1
-1,-1,-1,217.96,166.87,-1
313.35,275.61,262.05,-1,-1,-1
-1,-1,244.04,-1,234.86,236.12
-1,267.54,-1,258.58,-1,-1
348.84,271.49,-1,257.1,218.63,-1
-1,-1,-1,250.22,214.4,217.48
-1,-1,-1,-1,131.57,150.19
-1,271.4,-1,255.15,-1,-1
-1,276.53,264.69,258.5,222.2,218.11
284.29,273.4,-1,-1,-1,-1
-1,273.84,-1,258.1,237.53,231.71
44.77,263.23,-1,-1,-1,-1
40.73,257.74,-1,-1,-1,-1
282.75,276.36,261.44,259.95,278.6,-1
-1,-1,294.63,-1,227.92,237.29
-1,92.73,-1,99.39,-1,-1
83.73,200.17,146.43,186.91,-1,-1
-1,286.6,294.11,-1,-1,-1
-1,260.97,280.52,274.4,-1,-1
81.76,-1,293.62,-1,-1,-1
-1,-1,-1,214.64,169.91,-1
108.7,125.49,172.91,127.47,130.66,145.22
287.07,293.8,283.86,279.03,269.72,-1
-1,118.14,150.29,-1,124.75,143.94
-1,-1,-1,100.93,99.7,115.07
294.81,295.41,-1,-1,-1,-1
284,265.16,262.61,259.01,236.5,245.7
-1,-1,182.67,217.75,171.24,-1
-1,-1,-1,-1,236.06,241.64
271.9,225.74,265.1,-1,-1,-1
-1,275.64,189.41,257.86,235.33,235.01
106.59,102.57,-1,256.02,-1,-1
-1,-1,-1,224.51,167.68,-1
127.07,99.08,110.03,-1,-1,-1
-1,-1,-1,-1,103.11,116.83
285.61,275.17,263,258.51,237.43,281.47
290.8,288.49,288.29,276.16,-1,-1
282.7,273.98,263.39,254.92,237.96,-1
180.56,-1,178.47,-1,-1,-1
284.83,276.14,264.13,256.85,235.72,-1
-1,288.59,289.5,275.78,274.21,234.6
103.52,105.16,-1,98.44,107,-1
-1,-1,-1,253.52,172.41,-1
107.45,119.21,124.72,123.41,125.11,142.87
287.13,-1,121.97,-1,-1,-1
-1,104.59,100.96,102.7,107.8,123.53
180.38,105.05,-1,98.77,103.17,120.37
285.87,135.65,263.54,-1,233.7,233.67
-1,269.69,-1,258.75,-1,-1
-1,43.37,50.45,-1,66.82,98.82
116.45,247.82,130.49,134.52,135.32,174.99
124.22,156.54,135,137.68,-1,-1
7.19,337.91,7.02,304.33,-1,-1
101.11,18.45,118.29,115.64,109.5,128.49
123.81,132.81,115.14,132.02,113.43,-1
114.74,138.6,-1,-1,-1,-1
-1,-1,136.97,-1,133.13,-1
117.43,-1,134.66,133.84,127.48,-1
106.79,123.88,125.42,-1,129.09,-1
113.33,122.35,128.68,124,129.62,-1
105.38,101.26,-1,-1,-1,-1
-1,-1,-1,103.29,97.56,-1
-1,-1,113.73,107.02,108.29,-1
281.49,267.54,-1,248.63,221.58,-1
179.52,218.85,178.7,122.92,-1,-1
-1,286.69,285.54,-1,-1,-1
-1,336.56,-1,300.98,-1,-1
129.87,128.64,-1,133.33,-1,-1
295.88,272.97,-1,-1,-1,-1
-1,280.6,261.99,-1,275.84,-1
-1,275.78,262.16,-1,274.07,-1
-1,277.12,-1,257.01,235.91,233.88
290.82,263.34,266.85,-1,236.45,-1
-1,-1,262.49,259.6,233.91,-1
-1,216.06,242.72,213.42,176.91,185.67
125.14,179.79,136.37,130.63,-1,-1
288.31,-1,262.94,-1,235.4,232.79
280.7,275.01,258.33,257.65,-1,-1
-1,-1,-1,56.56,60.3,96.89
45.6,40.17,49.1,-1,63.94,98.85
292.95,-1,250.21,-1,-1,-1
290.85,112.83,-1,-1,-1,-1
-1,-1,-1,129.84,274.95,-1
-1,277.64,285.76,280.95,-1,-1
-1,-1,291.07,239.61,275.86,-1
-1,220.87,175.2,210.42,176.32,193.11
-1,235.42,175.04,214.35,176.87,187.32
278.65,272.86,272.45,263.38,251.3,-1
296.73,207.54,269.89,196.23,-1,-1
-1,-1,51.53,55.73,65.39,100.01
-1,-1,116.36,112,-1,-1
-1,210.78,162.7,196.68,170.5,-1
107.48,124.31,-1,-1,-1,-1
-1,-1,-1,104.57,114.24,-1
-1,98.57,-1,93.78,-1,-1
-1,-1,275.46,-1,275.69,-1
-1,209.44,162.8,-1,-1,-1
107.4,117.56,121.5,122.47,126.27,144.97
-1,284,283.4,-1,257.9,-1
290.32,290.54,-1,-1,-1,-1
301.21,280.79,-1,-1,-1,-1
104.32,-1,108.84,96.11,106.9,120.12
-1,269.87,248.48,33.57,223.88,150.72
-1,95.5,261.41,98.74,-1,-1
142.91,-1,261.33,-1,-1,-1
61.3,-1,103.63,-1,104.3,51.68
108.84,114.64,119.85,-1,-1,-1
-1,104.39,277.87,111.62,113.15,359.35
92.2,89.43,97.18,-1,-1,-1
101.46,-1,105.32,95.65,97.05,-1
287.99,-1,276.81,-1,-1,-1
113.23,115.16,-1,-1,-1,-1
107.48,120.08,121.09,121.72,-1,-1
75.58,-1,120.65,-1,126.09,146.84
113.19,124.43,-1,124.04,124.47,-1
-1,-1,-1,100.79,106.49,113.66
106.32,118.57,121.75,119.02,266.39,-1
-1,113.2,124.59,113.59,109.62,132.71
-1,116.24,-1,129.87,128.27,-1
89.46,94.1,104.23,98.1,76.33,117.57
-1,-1,-1,-1,93.8,121.92
46.4,37.39,55.08,-1,95.84,-1
-1,-1,-1,109.38,111.26,-1
91,97.12,97.64,95.18,102.17,122.72
-1,-1,-1,90.67,97.82,-1
-1,-1,114.62,112.68,-1,-1
262.95,263.77,-1,-1,-1,-1
-1,-1,112.09,-1,99.68,-1
107.11,124.07,125.94,126.34,126.67,-1
288,279.53,281.64,275.59,283.37,-1
-1,95.01,-1,91.57,-1,-1
297.7,289.88,296.04,279.26,107.09,128.95
82.22,-1,251.12,-1,262.12,-1
283.97,271.64,-1,251.71,223.64,221.47
290.6,276.06,269.57,-1,-1,-1
-1,-1,-1,168.45,232.47,-1
-1,276.08,266.74,255.27,234.04,-1
106.82,116.34,72.4,114.49,118.37,131.7
350.4,325.58,-1,-1,-1,-1
331.87,-1,278.87,-1,-1,-1
-1,-1,-1,277.04,281.68,-1
288.43,280.33,113.86,-1,-1,-1
-1,-1,-1,115.99,114.37,-1
105.14,116.12,272.13,107.22,109.52,-1
-1,102.36,101.98,95.48,-1,-1
103.95,-1,107.26,100.51,65.75,121.27
107.37,119.67,109.98,121.63,125.7,142.83
43.8,42.41,-1,-1,-1,-1
-1,-1,102.09,99.75,-1,-1
109.73,-1,120.03,-1,-1,-1
288.86,-1,264.42,257.07,235.62,233.01
286.1,271.41,-1,-1,-1,-1
-1,256.81,-1,254.49,-1,-1
108.94,-1,68.58,303.42,125.12,114.47
4.11,335.71,-1,-1,-1,-1
106.94,124.93,117.83,126.59,132.15,-1
-1,-1,128.1,-1,131.04,-1
107.95,123.25,127.63,124.95,129.36,-1
42.4,33.61,42.59,57.59,63.86,97.82
-1,274.51,-1,272.23,-1,-1
82.92,219,-1,-1,-1,-1
-1,223.56,149.85,-1,-1,-1
112.32,113.38,121.26,-1,-1,-1
119.33,-1,125.83,-1,-1,-1
-1,-1,-1,129.04,127.76,-1
117.05,172.81,-1,178.36,-1,-1
-1,-1,132.68,148.52,-1,-1
81.9,218.84,-1,-1,-1,-1
104.83,-1,104.76,93.78,100.32,-1
289.15,-1,267.63,259.39,236.77,-1
-1,-1,-1,101.42,110.48,-1
118.56,130.54,-1,137.55,-1,-1
102.86,-1,119.72,96.84,106.54,-1
291.48,-1,262.21,-1,-1,-1
106.48,101.9,-1,99.91,100.33,-1
102.24,-1,108.65,-1,-1,-1
-1,-1,-1,119.56,125.92,-1
-1,-1,101.69,-1,107.58,-1
115.59,287.69,120.08,-1,-1,-1
-1,103.16,109.93,99.7,101.87,129.69
288.28,273.19,251.68,-1,217.21,-1
265.1,265.93,227.96,239.53,-1,-1
291.08,276.14,264.09,-1,-1,-1
274.91,269.77,-1,-1,-1,-1
349.01,339.71,337.89,301.85,316.29,-1
-1,-1,-1,103.86,103.91,117.75
107.09,106.68,108.62,102.12,108.08,124.93
-1,-1,107.99,98.4,105.48,-1
-1,-1,274.71,269.46,-1,-1
-1,-1,-1,102.64,106.21,121.63
-1,-1,-1,104.6,180.6,-1
-1,-1,-1,-1,109.41,120.73
-1,259.53,-1,99.29,-1,-1
33.04,258.83,164.55,-1,-1,-1
-1,262.02,164.55,-1,-1,-1
-1,-1,164.66,214.79,-1,-1
89.7,225.85,147.14,130.81,-1,-1
-1,144.03,130.21,138.63,-1,-1
25.93,264.17,164.03,226.19,174.77,-1
-1,273.85,266.23,-1,-1,-1
108.14,-1,110.87,-1,-1,-1
219.36,238.67,192.61,220.84,190.43,-1
168.68,264.44,-1,223.34,173.06,-1
-1,264.1,-1,221.68,173.11,187.75
-1,201.84,164.1,212.35,172.03,-1
-1,-1,-1,200.39,173.15,-1
-1,-1,-1,230.01,255.98,-1
-1,-1,252.88,246.55,-1,-1
-1,285.95,-1,271.56,-1,-1
285.43,-1,255.15,252.53,171.87,-1
-1,-1,-1,-1,216.17,193.2
-1,116.44,-1,123.83,-1,-1
-1,120.23,148.1,189.4,127.97,145.99
-1,-1,-1,-1,172.01,187.84
350.41,333.63,358.37,-1,-1,-1
-1,-1,-1,-1,172.6,185.2
116.3,132.8,-1,-1,-1,-1
-1,-1,-1,221.23,173.03,186.46
-1,-1,165.2,222.19,-1,-1
90.71,119.08,155.83,200.47,150.06,144.68
27.08,261.26,162.95,219.47,172.72,-1
-1,-1,-1,222.42,172.36,187.3
-1,-1,277.63,259.21,255.11,-1
290.55,272.71,254.82,205.27,231.27,235.79
-1,227.16,182.98,-1,-1,-1
-1,241.63,-1,219.83,181.9,190.66
-1,261.71,245.08,211.81,171.73,-1
59.72,65.15,278.47,-1,169.39,-1
-1,-1,-1,158.65,129.43,-1
60.56,64.55,104.26,156.22,146.35,-1
-1,241.97,196.96,220.71,182.94,192.77
-1,240.99,187.66,-1,-1,-1
103.79,103.06,108.34,-1,100.24,-1
-1,-1,-1,221.82,174.01,186.35
-1,277.13,276.27,268.52,-1,-1
287.93,285.48,279.76,-1,275.44,-1
84.51,95.36,103.48,98.71,105.54,128.63
91.42,94.29,253.89,101.85,255.1,-1
-1,-1,103,-1,277.96,-1
-1,-1,-1,-1,104.02,127.88
79.92,241.12,-1,-1,-1,-1
-1,-1,155.3,207.71,-1,-1
79.12,231.1,153,-1,-1,-1
-1,-1,153.82,205.55,-1,-1
81.01,227.76,154.72,201.34,-1,-1
81.04,226.79,-1,201.33,161.67,180.18
-1,230.2,151.82,-1,162.46,-1
-1,228.49,154.2,201.32,161.09,175.02
23.82,265.66,167.37,-1,-1,-1
57.85,39.34,-1,167.54,-1,-1
97.43,-1,107.57,-1,139.61,165.81
80.6,95.49,105.73,100.02,106.06,-1
-1,-1,-1,-1,108.24,127.67
-1,-1,155.42,198.81,164.95,183.94
-1,227.4,-1,194.45,-1,-1
-1,230.27,152.49,207.86,165.39,-1
0.69,329.15,-1,-1,-1,-1
80.63,231.64,153.68,-1,133.67,-1
11.91,353.02,16.37,277.11,146.45,180.2
-1,-1,-1,-1,137.61,163.47
-1,227.68,156.42,99.57,106.44,127.83
296.78,-1,291.67,-1,-1,-1
-1,131.11,138.81,133.66,136.8,-1
9.85,333.05,13.74,278.04,146.54,181.94
282.93,281.51,277.44,265.23,251.14,247.83
293.64,284.54,283.26,272.98,260.14,-1
288.78,280.86,277.8,264.98,253.07,-1
97.96,100.95,-1,-1,-1,-1
-1,279.34,-1,264.66,250.88,-1
289.43,278.66,270.91,264.79,251.72,-1
289.08,277.4,277.16,266.72,252.35,-1
296.19,302.08,292.17,-1,272.22,-1
115.06,127.71,-1,-1,-1,-1
112.44,129.14,133.07,-1,132.75,-1
113.23,129.49,128.03,-1,129.4,-1
89.51,94.4,102.69,100.22,107.24,128.07
286.93,277.54,257.67,258.96,-1,-1
116.9,116.36,-1,128.32,131.95,-1
-1,-1,119.1,95.16,93.3,121.77
-1,-1,144.45,130.84,-1,-1
345.34,323.98,336.9,299.54,105.03,-1
224.2,321.96,336.92,297.82,-1,-1
254.34,255.64,225.61,242.82,-1,-1
-1,262.38,173.36,129.77,-1,-1
294.75,282.67,-1,-1,-1,-1
218.81,236.03,-1,222.24,-1,-1
200.06,288.44,188.61,220.53,83.15,-1
-1,-1,-1,-1,184.56,191.59
-1,238.75,111.41,234.23,-1,-1
106.33,123.31,127.14,123.59,-1,-1
283.85,-1,254.44,102.26,113.02,-1
-1,153.94,-1,254.17,228.93,225.12
116.74,272.67,-1,-1,-1,-1
-1,112.4,116.66,-1,118.22,-1
-1,-1,-1,48.89,55.22,-1
38.63,33.48,47.17,50.5,60.86,95.68
91.8,94.64,104.42,100.66,106.29,127.77
86.61,95.49,-1,94.82,-1,-1
-1,90.04,100.61,95.79,-1,-1
94.07,86.4,-1,92.8,98.16,-1
-1,122.55,132.77,-1,-1,-1
-1,100.81,104.97,98.26,107.45,127
83.59,236.31,159.3,-1,-1,-1
-1,141.93,-1,140.87,-1,-1
116.05,123.48,124.73,122.63,125.26,140.55
-1,-1,276.53,-1,252.07,-1
-1,-1,277.19,260.1,248.26,-1
92.04,97.94,105.14,103.79,109.42,124.39
87.19,98.46,105.19,103.33,105.67,-1
89.3,94.02,103.33,-1,98.68,111.88
-1,-1,100.69,104.55,-1,-1
93.02,93.87,-1,98.98,109.74,128.4
-1,113.54,117.4,-1,-1,-1
293.51,288.73,290.77,269.78,272.16,280.84
-1,102.05,107.25,-1,109.22,125.37
-1,235.86,-1,222.03,207.13,-1
-1,237.55,192.48,-1,-1,-1
111.28,121.38,127.58,123.14,124.82,-1
-1,-1,-1,115.83,111.63,-1
221.08,-1,269.55,-1,-1,-1
289.75,278.68,276.47,265.08,257.29,-1
219.49,237.45,193.14,214.99,186.44,-1
-1,133.44,117.21,-1,-1,-1
88.35,94.56,-1,-1,-1,-1
291.06,282.96,280.7,-1,104.45,-1
52.57,282.8,108.89,171.95,264.31,-1
-1,-1,-1,-1,138.43,166.69
288.71,280.81,277.22,266.14,255.54,-1
-1,226.95,188.64,214.19,184.63,-1
109.44,145.58,133.4,161.4,145.81,-1
-1,-1,-1,158.22,144.19,-1
-1,-1,-1,96.2,101.53,-1
134.79,91.44,150.94,186.96,161.7,-1
-1,-1,-1,99.75,104.53,126.6
-1,190.39,-1,186.95,160.95,-1
-1,-1,-1,300.03,309.63,-1
-1,-1,-1,-1,306.65,256.14
287.45,276.92,335.59,275.96,252.16,-1
344.01,322.5,333.17,298.65,-1,-1
344,322.43,334,-1,308.63,257.5
-1,95.14,-1,298.53,-1,-1
109.55,183.68,292.46,278.12,-1,-1
-1,-1,126.13,-1,128.86,147.92
113.79,122.84,-1,-1,-1,-1
114.33,123.74,-1,-1,-1,-1
-1,-1,-1,-1,128.55,148.4
-1,-1,-1,119.15,128.34,-1
-1,-1,190.95,133.29,125.29,-1
-1,238.53,155.25,186.66,165.65,-1
-1,-1,-1,-1,168.63,151.9
-1,-1,-1,-1,164.45,178.98
-1,-1,161.18,210.34,-1,-1
-1,-1,161.83,208.98,186.4,-1
287.14,279.9,276.08,263.76,169.08,-1
-1,111.13,-1,110.84,-1,-1
-1,118.01,137.1,-1,106.16,-1
287.83,284.19,278.63,265.82,251.72,-1
291.93,287.85,292.05,280.91,-1,-1
-1,88.93,97.46,93.31,101.57,-1
-1,-1,-1,-1,99.54,119.87
96.03,99.46,103.28,100.11,105.66,125.41
211.25,-1,189.45,222.44,188.21,194.22
205.15,228.65,-1,249.48,-1,-1
291.89,282.4,275.77,-1,99.99,-1
-1,-1,-1,-1,257.59,253.17
290.11,282.67,283.1,272.01,187.08,-1
288.83,-1,278.91,268.42,252.32,-1
327.09,280.44,278.43,265.97,253.9,-1
-1,279.51,278.14,266.73,255.57,-1
-1,-1,-1,86.98,98.99,-1
356.1,329.1,349.84,297.98,-1,-1
356.23,327.95,-1,-1,-1,-1
288.49,279.52,277.64,268.23,253.49,-1
286.71,-1,285.14,-1,-1,-1
93.38,185.49,190.4,224.06,-1,-1
-1,-1,109.24,107.14,146.17,124.74
-1,-1,-1,97.78,70.66,-1
92.25,92.79,104.53,100.1,106.54,129.09
95.48,98.03,124.19,125.18,129.6,149.45
86.74,94.6,-1,92.95,130.06,-1
93.48,99.89,106.59,103.96,109.68,131.86
98.35,103.92,99.4,100.71,97.15,-1
115.2,110.89,127.43,-1,126.47,-1
101.58,98.97,-1,-1,-1,-1
79.84,97.42,-1,103.02,-1,-1
88.52,-1,262.6,-1,-1,-1
289.56,280.93,263.5,-1,110.96,128.68
-1,-1,-1,115.14,120.53,-1
103.55,108.7,200.08,274.02,-1,-1
114.09,-1,138.87,-1,-1,-1
