"bearing_1","bearing_2","bearing_3","bearing_4","bearing_5","bearing_6"
NA,69.83,NA,112.64,NA,NA
102.66,63.99,97.12,108.88,117.85,147.52
NA,96.68,NA,102.2,NA,NA
NA,174.84,149.89,175.76,156.41,NA
66.72,62.89,96.35,110.85,117.02,150.05
99.82,118.17,NA,NA,NA,NA
86.76,94.72,111.9,112.89,NA,NA
72.62,74.11,90.4,95.01,105.44,133.4
70.4,70.67,95.01,99.48,111.54,141.04
NA,NA,NA,99.55,111.87,NA
83.59,88.41,NA,NA,NA,NA
72.69,NA,100.62,NA,NA,NA
NA,NA,NA,NA,107.12,133.16
101.22,118.48,NA,NA,NA,NA
107.41,101.55,113.72,118.04,120.74,146.43
286.19,NA,241.54,NA,NA,NA
NA,106.82,NA,127.61,127.41,NA
66.14,71.47,93.25,100.71,111.95,140.06
92.18,108.31,NA,NA,NA,NA
98.55,115.63,121.5,134.12,134.17,NA
71.55,NA,112.62,NA,NA,NA
NA,NA,119.48,NA,134.06,156.91
NA,106.44,NA,127.12,NA,NA
90.22,NA,117.96,NA,125.82,145.66
NA,75.39,91.96,97.26,106.61,NA
73.79,77.54,94.64,97.27,107.21,134.44
71.48,74.49,NA,94.71,NA,NA
135.03,NA,86.71,NA,105.63,133.51
NA,67.7,NA,96.01,NA,NA
71.89,NA,97.38,NA,104.43,NA
72.4,75.72,92.4,99.74,108.96,136.84
NA,79.07,95.38,98,107.42,133.15
83.68,95.22,NA,104.07,NA,NA
87.9,100.3,107.16,103.71,NA,NA
NA,137.92,136.97,148.75,141.31,NA
84.49,93.04,104.6,104.78,112.17,131.61
288.05,287.83,284.27,NA,260.79,NA
130.91,144.96,154.51,NA,NA,NA
NA,284.96,281.81,NA,NA,NA
119.15,129.63,176.08,NA,212.16,NA
NA,68.63,NA,104.75,NA,NA
289.79,272.46,250.17,NA,NA,NA
66.78,70.29,93.02,103.2,113.14,138.41
72.11,70.92,95.63,95.64,NA,NA
NA,NA,88.07,NA,106.25,133.13
NA,75.47,93.77,99.74,103.99,NA
89.12,105.68,119.36,139.91,135.1,NA
83.88,NA,103.79,104.85,113.26,137.77
147.56,114.01,128.57,139.4,NA,NA
28.83,249.03,NA,NA,NA,NA
154.6,194.73,NA,NA,NA,NA
100.35,109.61,115.67,114.74,118.15,NA
115.16,NA,136.07,NA,NA,NA
84.34,90.81,100.19,103.63,116.34,165.08
96.67,96.11,113.15,107.02,110.6,NA
86.29,108.97,114.85,NA,NA,NA
90.84,97.02,93.72,NA,NA,NA
72.15,72.64,89.8,96.71,105.77,131.95
110.02,71.67,103.52,NA,NA,NA
69.61,125.18,139.82,97.9,107.19,139.68
58.89,74.52,99.01,113.34,116.97,152.23
105.6,123.14,127.92,131.66,133.63,NA
73.74,NA,93.86,NA,NA,NA
283.3,271.16,244.87,251.96,219.36,NA
105.84,82.65,100.46,145.9,109.36,NA
NA,NA,NA,96.88,107.44,133.39
95.19,108.83,117.36,121.41,NA,NA
98.06,110.41,112.28,123.87,128.71,NA
NA,132.26,223.49,150.38,129.72,NA
100.19,110.17,115.53,NA,NA,NA
NA,111.98,116.7,NA,NA,NA
NA,111.89,120.59,NA,NA,NA
NA,71.89,97.34,101.41,111.52,142.35
113.85,109.83,118.13,128.8,NA,NA
96.76,135.63,139.89,NA,NA,NA
113.07,139.37,138.79,149.87,145.72,161.51
90.26,96.83,105.65,99.08,107.35,133.06
102.09,74.84,95.88,119.83,122.99,NA
NA,158.95,NA,95.42,107.96,132.31
70.13,164.7,NA,NA,NA,NA
100.62,110.68,116.8,NA,120.16,144.54
99.12,99.99,90.03,116.65,122.91,NA
112.36,140.91,138.57,145.59,141.27,160.24
110.56,130.22,119.31,NA,NA,NA
NA,83.92,104.16,NA,108.97,NA
NA,110.23,120.94,102.16,NA,NA
100.78,112.35,NA,122.33,NA,NA
97.05,112.17,120.07,120.82,125.29,NA
NA,NA,70.55,NA,120.27,NA
90.66,97.66,110.12,102.09,108.44,134.16
74.75,81.37,102.34,102.68,110.93,NA
106.72,122.06,134.72,NA,NA,NA
64.29,106.64,90.97,110.45,NA,NA
135.07,106.97,118.14,120.44,118.46,142.77
NA,NA,106.21,103.43,110.03,NA
87.7,NA,117.21,NA,NA,NA
96.85,NA,115.44,NA,128.27,NA
99.14,109.56,NA,112.99,120.87,NA
84.6,93.54,133.64,105.67,NA,NA
NA,NA,103.92,NA,110.46,NA
113.03,NA,134.99,NA,NA,NA
118.87,103.83,136.58,130.99,NA,NA
111.41,128.31,NA,NA,NA,NA
NA,118.36,NA,127.45,NA,NA
122.4,102.24,134.29,131.32,NA,NA
NA,110.49,NA,116.45,NA,NA
89.74,96.96,110.22,104.96,112.12,136.43
113.35,143.61,137.94,150.37,144.16,166.9
119.56,138.15,139.36,NA,NA,NA
101.45,106.68,113.76,112.5,114.82,NA
69.2,NA,94.59,NA,105.69,NA
72.27,68.49,92.15,101.82,112.8,143.07
NA,96.64,108.07,100.8,106.91,134.39
108.48,99.33,107.96,104.41,111.04,NA
NA,NA,NA,100.16,108.67,NA
92.2,135.31,128.97,152.45,146.06,NA
107.79,144.82,NA,155.62,NA,NA
112.28,142.12,NA,NA,NA,NA
111.81,144.52,NA,152.2,NA,NA
113.79,142.93,137.59,150.38,145.19,NA
116.36,143.3,139.57,NA,NA,NA
NA,135.54,NA,154.11,NA,NA
106.99,141.27,NA,NA,NA,NA
112.4,142.61,138.21,152.96,143.4,162.07
71.42,74.32,94.63,99.56,109.86,NA
NA,NA,93.4,100.48,109.5,137.78
NA,67.87,91.29,NA,NA,NA
67.85,71.91,91.38,103.1,113.34,114.41
67.73,NA,87.33,NA,106.38,NA
122.49,72.17,139.88,96.03,143.48,135.72
81.3,90.68,103.68,103.48,138.73,NA
98.15,NA,115.82,121.6,NA,NA
NA,NA,NA,NA,110.32,139.7
91.63,108.89,117.82,128.26,127.14,153.35
88.36,105.25,113.11,124.92,127.61,NA
87.91,109.38,117.88,123.98,127.71,151.44
161.55,222.7,NA,NA,NA,NA
83.49,91.48,104.97,101.8,107.14,141.29
NA,108.88,NA,130.29,NA,NA
90.55,108.55,121.52,122.55,127.54,NA
89.13,106.05,116.39,122.59,127.89,NA
90.43,NA,116.46,NA,NA,NA
71.31,73.42,87.22,97.11,105.36,NA
68.41,73.17,91.16,97.06,105.94,NA
72.13,NA,92.83,NA,104.25,135.89
66.26,70.19,93.11,102.83,111.67,140.48
98.43,90.17,106.24,NA,108.5,NA
67.85,69.64,86.94,95.85,105.69,132.03
NA,237.81,164.52,NA,NA,NA
NA,237.77,168.57,211.82,NA,NA
89.95,NA,118.64,133.03,NA,NA
63.96,69.59,95.47,100.82,107.03,NA
122.3,130.22,NA,146.08,137.45,NA
89.79,121.38,125.36,NA,NA,NA
89.88,103.76,111.28,NA,NA,NA
88.52,106.8,119.8,NA,NA,NA
56.72,55.69,91.64,112.5,119.92,NA
NA,NA,NA,NA,95.99,148.64
95.26,NA,121.73,NA,133.29,NA
NA,139.6,NA,146.14,NA,NA
142.69,NA,164.87,NA,NA,NA
281.85,252.23,193.63,228.64,187.79,196.02
NA,NA,158.58,104.14,107.39,NA
152.48,188.52,161.16,189.27,NA,NA
135.4,170.08,178.33,172.06,165.88,NA
NA,282.03,NA,277.34,NA,NA
68.1,68.61,85.91,95.97,105.95,135.47
292.95,NA,286.74,NA,NA,NA
68.45,54.78,91.99,96.05,104.78,136.58
69.09,90.82,113.62,103.65,105.71,NA
58.32,52.49,NA,113.54,NA,NA
154.14,NA,91.22,NA,121.32,149.32
90.67,116.51,NA,122.38,NA,NA
93.29,115.51,121.71,NA,NA,NA
82.83,NA,121.14,NA,NA,NA
72.12,78.35,96.98,99.33,NA,NA
122.25,134.35,137.61,NA,NA,NA
120.18,140.44,138.14,145.95,NA,NA
NA,89.55,100.18,102.97,142.61,NA
94.12,96.28,106.17,100.41,104.41,NA
85.04,92.19,104.59,102.25,109.63,NA
89.11,94.42,284.24,103.63,NA,NA
NA,NA,106.04,NA,111.95,136.06
78.65,84.41,101.11,102.11,NA,NA
90.84,101.88,109.49,102.81,107.73,NA
NA,113.18,NA,134.91,NA,NA
89.4,111.98,117.38,139.13,133.51,NA
87.39,281.77,121.79,97.58,136.15,NA
70.26,72.98,91.11,274.56,106.58,137.31
91.47,95.88,104.25,102.54,105.44,134.89
NA,72.86,NA,127.48,106.19,NA
63.3,73.45,88.33,96.38,106.27,NA
151.36,193.39,152.42,186.13,NA,NA
NA,71.12,NA,96.17,NA,NA
NA,124.75,130.11,135.26,134.2,NA
100.16,112.42,NA,NA,NA,NA
97.97,117.54,116.78,122.05,NA,NA
NA,NA,113.45,NA,125.14,NA
NA,102.31,NA,106.37,110.05,126.62
101.79,126.15,128.83,135.79,NA,NA
150.43,190.8,162.03,190.54,164.83,NA
113.56,126.48,135.44,NA,NA,NA
NA,108.8,112.8,126.2,NA,NA
NA,140.52,130.89,NA,127.74,NA
90.3,113.03,115.82,131.35,135.55,NA
NA,NA,127.86,136.26,NA,NA
NA,115.38,120.08,NA,NA,NA
82.83,87.56,100.51,103.5,106.06,135.4
95.17,115.43,107.97,NA,NA,NA
127.73,NA,175.22,NA,111.93,137.86
172.9,226.02,173.75,NA,NA,NA
95.07,94.36,103.98,106.96,111.36,137.71
182.01,216.72,176.89,212.66,NA,NA
97.5,115.77,118.85,136.04,133.72,NA
NA,85.84,95.02,99.25,106.23,NA
126.84,133.01,145.14,NA,NA,NA
89.65,130.1,133.04,105.44,113.97,135.56
NA,NA,104.51,165.26,NA,NA
100.52,112.4,123.65,116.49,NA,NA
NA,NA,118.31,NA,126.25,NA
101.11,112.12,118.12,120.16,125.51,NA
91.03,95.64,105.39,103.15,110.83,106.99
93.88,107.29,NA,115.57,NA,NA
NA,95.42,NA,100.37,NA,NA
117.22,139.08,NA,149.33,NA,NA
91.99,106.98,114.26,101.85,NA,NA
90.24,108.41,118.11,128.91,124.45,NA
89.81,102.5,105.55,107.21,107.52,131.41
62.88,244.47,169.82,217.23,177.53,NA
81.79,89.15,101.79,102.99,112.02,137.59
88.22,91.48,101.91,95.21,107.01,138.98
66.35,158.97,85.92,NA,NA,NA
NA,115.1,NA,122.43,NA,NA
97.58,80.99,119.65,105.04,125.56,NA
NA,82.29,87.56,98.05,103.28,136.89
83.78,87.67,102.08,103.27,112.32,137.99
NA,NA,110.05,113.57,NA,NA
NA,87.87,102.41,103.31,111.97,138.38
86.91,89.23,98.51,104.13,106.19,134.79
83.74,87.94,101.31,103.46,112.75,137.96
83.64,88.3,101.28,104.34,111.92,137.75
81.5,87.83,103.25,103.29,111.21,137.41
81.93,88.07,102.41,103.3,110.74,136.65
77.11,88.21,102.88,104.04,NA,NA
83.02,87.95,102.92,103.67,112.2,NA
NA,89,105.6,NA,110.65,NA
79.01,88.34,95.34,103.68,108.24,NA
NA,NA,100.36,103.31,112.57,143.7
81.19,96.96,113.69,103.13,111.92,NA
NA,89.03,100.38,103.45,111.38,NA
77.78,92.16,98.21,104.42,NA,NA
NA,111.2,119.16,117.88,NA,NA
114.35,214.67,131.85,213.78,178.05,NA
305.31,NA,299.54,281.29,281.76,285.25
NA,113.58,117.74,136.34,131.69,156.21
91.55,109.83,NA,133.06,NA,NA
90.26,112.22,120.11,130.12,131,NA
91.78,116.39,116.12,128.96,132.04,NA
82.99,91.79,NA,108,107.83,NA
80.92,87.75,100.15,103.41,111.1,136.54
NA,70.81,89.86,98.16,106.43,135.86
83.66,NA,95.76,NA,111.74,NA
117.21,111.39,143.04,136.95,132.17,NA
96.63,150.7,NA,105.62,NA,NA
90.18,111.62,119.94,136.04,130.3,NA
91.47,113.15,117.73,NA,110.79,NA
90.1,NA,118.44,NA,128.32,NA
82.23,86.38,100.51,NA,NA,NA
79.83,87.11,100.51,103.86,109.08,138.45
84.16,90.94,100.26,103.7,110.17,NA
95,109.94,114.04,114.33,117.48,NA
81.37,87.55,101.06,103.62,111.52,137.84
73.68,77.47,NA,NA,NA,NA
NA,110.1,NA,131.72,127.87,NA
89.86,112.56,115.29,131.1,129.48,NA
92.09,114.63,NA,NA,NA,NA
86.35,90.81,NA,109.57,115.53,137.51
NA,NA,101.75,102.76,110.28,139.24
90.1,139.32,134.46,153.12,143.81,NA
132.92,208.08,161.19,195.92,166.35,NA
184.46,226.79,178.23,NA,NA,NA
NA,111.21,NA,214.03,175.16,NA
110.69,196.21,104.32,128.98,121.8,129.16
NA,NA,163.5,191.47,168.86,NA
85.73,93.6,101.02,102.62,109.3,134.18
91.92,110.02,115.98,128.66,NA,NA
86.74,104.84,271.07,135.01,107.7,NA
NA,NA,NA,NA,132.79,157.46
301.77,90.73,113.11,132.03,130.49,NA
85.66,NA,100.77,102.47,116.6,135.68
NA,152.29,142.91,156.93,NA,NA
101.16,107.97,110.78,113.09,115.57,NA
100.89,116.06,NA,120.69,NA,NA
95.6,114.17,118.94,126.63,129.26,NA
NA,117.39,NA,122.04,84.94,NA
152.7,195.31,NA,190.92,167.94,NA
65.33,64.52,136.64,96.34,108.18,140.02
101.65,115.76,120.08,119.62,120.28,NA
70.1,70.78,85.08,96.93,104.54,139.12
NA,116.02,121.43,128.18,NA,NA
69.15,280.89,NA,139.27,NA,NA
92.48,113.39,117.74,128.97,128.53,NA
90.06,110.64,115.68,NA,132.74,NA
NA,132.99,125.76,136.18,131.25,NA
91.19,114.22,103.85,137.51,NA,NA
NA,117.25,120.99,NA,NA,NA
102.4,NA,108.18,113.24,NA,NA
87.45,113.8,119.95,129.55,NA,NA
88.32,111.8,118.22,127.84,129.62,NA
89.81,112.33,117.5,138.08,131.26,NA
92.03,NA,98.84,NA,NA,NA
82.47,NA,102.12,103.59,111.52,137.81
79.77,86.89,98.38,102.41,NA,NA
83.59,76.53,92.36,97.71,105.13,138.82
92.12,113.51,116.29,134.68,132.1,NA
92.42,105.5,118.63,NA,NA,NA
NA,114.32,NA,138.43,134.99,161.21
81.33,87.62,135.1,104.69,NA,NA
287.05,111.23,117.1,130.04,130.46,121
79.31,87.42,99.92,108.74,110.11,135.52
66.67,69.64,119.87,98.83,118.66,NA
NA,NA,92,98.44,106.14,NA
69.1,NA,92.68,NA,108.13,137.36
88.08,111.86,118.13,102.68,109.95,NA
88.01,112.45,120.25,137.31,NA,NA
81.05,84.64,98.83,105.33,108.75,NA
NA,NA,NA,NA,125.37,159.41
78.2,85.08,98.18,102.48,111.51,138.94
70.49,71.41,91.13,101.27,108.39,NA
NA,NA,NA,138.95,134.07,NA
89.11,NA,119.1,137.71,130.93,NA
287.88,NA,208.38,227.29,195.16,NA
NA,90.41,100.03,103.12,195.65,138.65
298.31,286.55,289.52,273.83,266.21,NA
NA,NA,105.82,99.67,106.37,132.11
NA,86.66,99.1,104.1,110.88,120.44
62.24,NA,110.18,NA,NA,NA
62.82,114.5,83.16,NA,105.91,139.71
79.48,86.54,109.39,109.16,112.93,136.09
81.01,85.75,102.07,102.93,111.86,126.04
90.11,96.69,105.52,103.94,110.06,134.71
NA,112.57,119.59,138.93,136.61,161.39
82.27,87.1,101.36,103.14,121.87,285.19
300.99,302.73,298.12,283.42,NA,NA
100.59,112.63,118.6,124.27,NA,NA
101.63,115.47,117.95,125.19,125.97,153.1
99.4,114.68,119.33,104.7,108,NA
NA,109.52,112.63,112.42,NA,NA
73.85,92.28,107.1,103.6,112.06,133.98
NA,72.37,94.98,103.47,111.57,135.07
156.6,195.49,165.31,NA,NA,NA
96.52,115.13,NA,NA,NA,NA
86.82,92.77,105.43,NA,111.21,NA
NA,87.02,99.59,102.64,110.51,137.21
99.24,198.12,163.47,195.82,NA,NA
NA,102.57,NA,119.75,NA,NA
340.45,236.95,177.93,NA,NA,NA
156.48,NA,163.43,194.89,NA,NA
80.36,85.85,112.05,104.14,NA,NA
NA,NA,102.28,NA,112.4,136.6
78.96,86.72,100.6,102.91,110.93,137.92
157.51,195.34,164.17,194.92,166.47,NA
147.45,200.35,163.54,194.5,NA,NA
82.72,89.16,101.03,102.13,111.68,180.05
102.49,112,NA,NA,NA,NA
96.72,113.95,118.25,125.34,128.9,151.05
97.99,114.03,123.18,121.98,104.34,NA
99.24,107.38,113.69,118,124.11,NA
92.88,113.12,116.97,NA,NA,NA
86.01,NA,120.15,133.56,135.37,NA
101.89,113.36,117.27,123.6,120.14,NA
284.81,NA,214.34,NA,193.33,NA
77.53,263.61,NA,236.9,NA,NA
90.3,108.83,119.22,136.48,124.78,NA
91.98,95.63,117.4,136.22,135.61,NA
NA,113,NA,131.51,NA,NA
NA,113.17,115.78,NA,133.95,NA
96.24,113.22,123.21,NA,NA,NA
97.72,NA,118.02,NA,NA,NA
73.23,79.45,NA,NA,NA,NA
80.82,NA,99.09,103.14,111.49,137.08
114.39,88.78,113.06,103.2,NA,NA
81.99,NA,101.2,NA,109.89,136.38
156.4,197.4,163.46,195.57,169.01,NA
NA,NA,98.49,101.54,NA,NA
82.62,NA,96.88,NA,109.96,NA
69.87,NA,129.55,179.13,NA,NA
72.3,NA,128.88,180.57,149.18,NA
116.35,NA,128.13,NA,NA,NA
79.47,104.36,101.48,160.95,110.13,138.49
NA,NA,NA,177.42,142.5,NA
NA,96.71,NA,101.97,NA,NA
NA,198.12,137.51,192.15,166.14,NA
NA,NA,NA,NA,108.28,133.52
74.45,165.97,NA,135.67,NA,NA
NA,NA,NA,180.88,134.06,NA
NA,NA,NA,179.3,147.12,NA
NA,NA,NA,NA,148.25,167.99
136.23,169.6,127.89,181.25,146.66,171.57
157.05,201.66,165,195.49,NA,NA
89.87,98.78,120.45,101.12,105.91,129.57
79.44,84.48,99.45,102.21,110.18,138.01
81.25,87.89,98.66,102.52,108.58,NA
79.01,86.12,101.56,102.35,110.85,137.5
107.88,171.23,NA,NA,NA,NA
66.12,NA,129.1,181.82,131.21,135.11
157.35,200.83,170.13,196.41,172.77,NA
NA,NA,124.23,181.95,146.91,NA
113.94,138.37,135.15,NA,140.27,NA
91.86,184.36,105.21,NA,84.55,NA
119.3,140.98,NA,170.19,NA,NA
95.17,114.78,118.17,NA,NA,NA
NA,114.24,NA,120.53,147.28,162.21
100.81,112.47,104.36,NA,134.38,NA
91.33,111.42,NA,135.78,131.83,NA
144.12,88.1,99.44,103.68,108.46,136.81
NA,199.19,163.27,194.66,168.85,181.18
93.36,NA,115,113.44,112.53,NA
301.84,287.66,NA,272.15,260.83,NA
88.77,112.73,106.01,137.86,133.66,NA
NA,NA,118.61,NA,132,NA
86.7,NA,103.58,NA,112.3,135.13
112.08,202.77,150.74,134.64,130.3,NA
90.48,110.61,110.87,135.71,NA,NA
NA,NA,NA,214.17,168.13,188.31
NA,NA,118.65,138.26,183.55,NA
148.21,110.51,118.67,77.98,NA,NA
105,184.9,162.67,265.3,NA,NA
NA,NA,136.07,142.24,142.02,NA
NA,NA,NA,NA,115.71,134.05
83.48,77.54,94.03,NA,NA,NA
84.41,113.21,92.9,125.66,74.91,NA
NA,NA,NA,128.41,126.57,NA
90.15,97.06,103.44,101.81,108.86,127.91
116.61,156.3,136.82,162.58,148.88,NA
66.18,NA,124.4,171.91,NA,NA
NA,NA,129.64,182.39,148.32,NA
66.45,173.62,74.59,183.34,144.96,NA
78.08,86.52,99.21,102.11,111.15,135.76
NA,204.31,164.91,NA,NA,NA
118.84,135.71,NA,143.53,NA,NA
62.19,NA,123.7,183.89,NA,NA
NA,NA,144.8,183.9,148.97,172.14
NA,NA,NA,163.31,152.18,169.09
NA,127.48,127.63,130.82,NA,NA
77.56,94.99,98.91,103.14,118.11,NA
NA,NA,NA,102.78,109.61,140.34
NA,NA,185.54,220.64,149.73,169.21
120.23,174.19,143.37,166.4,152.75,167.29
93.36,114.39,122.55,NA,136.46,NA
92.21,NA,116.62,NA,NA,NA
77.25,84.24,99.47,102.78,106.89,137.6
118.06,85.53,NA,137.19,NA,NA
77.97,91.31,100.16,101.36,110.45,137.21
115.45,NA,133.32,132.27,130.16,NA
NA,55.19,NA,91.57,NA,NA
101.47,114.75,115.47,NA,106.13,140.25
53.99,296.57,77.82,NA,NA,NA
NA,NA,NA,NA,103.44,135.31
76.51,105.69,120.89,138.5,134.69,135.5
NA,75.71,NA,98.3,NA,NA
66.15,NA,93.57,NA,NA,NA
135.57,164.36,115.15,155.11,NA,NA
NA,80.33,98.16,103.29,112.21,138.51
NA,113.56,NA,119.82,NA,NA
94.22,203.97,162.39,200.46,168.92,NA
108.03,121.47,125.64,130.72,NA,NA
107.53,125.89,NA,NA,NA,NA
117.65,96.8,142.51,167.98,NA,NA
101.77,118.75,122.27,122.16,NA,NA
91.29,NA,106.1,101.97,122.18,NA
NA,NA,NA,NA,100.8,132.15
88.15,116.24,120.99,139.9,135.55,NA
NA,NA,NA,140.33,135.45,NA
81.95,83.45,100.95,102.11,111.17,NA
NA,NA,NA,102.34,109.64,NA
NA,128.16,128,130.1,NA,NA
NA,111.72,106.16,101.17,108.03,NA
NA,NA,120.56,139.3,128.48,NA
NA,NA,165.74,199.24,170.65,NA
120.63,159.95,NA,166.02,NA,NA
NA,134.19,132.65,149.11,134.8,NA
89.54,114.45,121.98,138.4,84.55,NA
NA,NA,119.82,137.9,NA,NA
NA,NA,NA,93.79,108.35,135.34
62.76,67.72,90.6,97.43,107.99,NA
116.18,177.86,132.49,127.03,82.98,NA
NA,83.1,97.1,100.89,111.84,137.35
106.63,205,167.68,194.72,NA,NA
146.2,181.47,NA,NA,NA,NA
99.87,107.5,112.72,129.7,83.75,NA
NA,NA,98.87,102.23,111.45,139.67
78.62,84.18,NA,102.51,NA,NA
98.28,107.6,91.2,112.42,NA,NA
NA,113.73,115.45,NA,NA,NA
99.43,114.93,121.34,127.45,107.2,NA
112.47,114.6,NA,NA,NA,NA
87.97,93.97,108.64,99.16,NA,NA
NA,NA,101.98,101.88,109.11,NA
158.45,210.42,NA,NA,NA,NA
160.26,79.29,86.64,196.13,172.08,NA
NA,NA,130.53,133.5,NA,NA
299.96,NA,287.19,NA,265.75,NA
78.46,83.5,98.08,100.8,112.62,135.65
88.62,95.74,104.42,101.94,110.8,NA
223.07,236.8,203.19,73.21,NA,NA
NA,207.61,165.55,200.98,172.13,NA
112.75,136.92,133.21,NA,NA,NA
115.4,135.75,132.06,147.53,138.73,NA
NA,135.52,133.94,150.66,NA,NA
82.42,NA,102.94,NA,108.27,134.98
NA,NA,91.1,97.99,109.18,135.91
NA,NA,105.07,101.34,109.06,NA
NA,NA,97.49,101.46,112.35,NA
77.42,83.88,97.19,101.52,109.63,136
NA,NA,100.1,103.03,110.71,137.54
99.66,105.38,111.34,NA,114.09,NA
119.51,158.35,148.28,167.62,153.12,172.15
82.49,88.46,98.85,94.76,105.57,136.79
61.44,60.89,90.61,96.89,99.95,NA
NA,74.46,91.37,101.6,105.91,NA
75.43,NA,95.9,NA,105.93,136.14
75.54,NA,99.25,101.62,110.52,134.94
NA,NA,87.77,105.77,113.57,146.02
NA,NA,70.04,97.17,108.52,142.52
NA,NA,91.97,97.67,115.59,NA
NA,NA,103.07,118.68,103.51,134.68
NA,85.66,152.63,102.61,112.35,135.83
NA,NA,NA,104.86,111.62,137.1
NA,85.92,NA,101.68,NA,NA
75.46,NA,108.55,NA,129.02,146.18
78.79,85.61,98.94,NA,110.71,NA
96.42,NA,114.41,126.79,134.89,NA
NA,NA,NA,130.31,127.6,NA
101.16,114.29,118.71,NA,NA,NA
NA,82.07,98.66,105.35,108.53,139.41
102.64,130.04,126.83,134,134.5,151.37
NA,222.47,169.44,134.16,168.97,NA
123.09,164.23,146.47,169.99,154.73,NA
77.64,82.9,97.4,102.25,112.53,NA
NA,NA,99.17,102.31,111.85,NA
81.75,86.87,99.93,99.34,106.83,134.82
NA,NA,NA,98.91,109.36,140.46
158.52,170.55,152.64,NA,NA,NA
NA,NA,167.82,202.26,NA,NA
89.56,96.73,104.2,101.3,109,NA
96.95,75.99,100.98,126.88,179.49,NA
298.33,292.06,299.72,NA,NA,NA
87.46,289.46,96.66,101.18,NA,NA
163.16,211.19,167.73,205.17,173.3,NA
123.02,165.37,136.48,176.69,163.17,NA
79.48,84.84,NA,102.18,NA,NA
NA,NA,297.4,NA,110.87,138.35
120.3,125.39,130.34,NA,115.91,NA
299.72,294.1,296.12,NA,280.56,NA
NA,292.13,297.21,NA,282.67,NA
138.24,168.33,152.7,NA,NA,NA
119.6,132.55,NA,110.5,NA,NA
NA,117.23,120.84,124.13,127.48,NA
77.98,84.16,97.41,101.68,109.56,NA
115.13,127.52,114.8,133.7,129.78,NA
114.08,126.82,132.73,132.65,NA,NA
NA,103.71,111.65,111.75,112.85,NA
74.16,152.27,97.55,100.45,114.31,116.07
53.44,51.32,NA,NA,NA,NA
NA,NA,NA,89.86,107.08,138.84
NA,NA,NA,NA,108.89,138.43
NA,NA,97.93,100.46,NA,NA
NA,80.55,NA,98.8,NA,NA
NA,NA,102.98,NA,111.05,135.4
81.13,81.87,97.56,100.18,107.08,136.88
156.66,210.79,142.96,201.18,171.98,NA
98.98,102.48,105.68,NA,NA,NA
81.57,86.89,97.92,NA,104.68,131.43
NA,131.83,96.42,101.04,112.89,141.93
122.51,167.94,149.83,171.87,152.86,NA
NA,NA,110.02,109.52,119.64,NA
NA,NA,95.46,101.58,111.43,137.86
NA,83.89,98.17,101.82,109.34,NA
NA,101.06,127.43,134.95,NA,NA
229.03,121.18,189.57,138.66,NA,NA
103.76,NA,118.84,NA,NA,NA
NA,114.72,120.02,129.77,NA,NA
NA,113.46,119.24,131.21,127.63,147.64
NA,NA,120.48,130.78,131.51,NA
97.02,NA,119.18,129.24,127.67,NA
294.62,NA,291.15,NA,279.6,NA
NA,289.65,335.58,NA,283.12,NA
NA,171.88,148.73,172.39,154.99,173.2
NA,162.74,153.03,169.31,155.45,NA
107.34,113.72,91.44,NA,118.39,NA
NA,NA,NA,NA,109.94,149.4
NA,44.69,NA,88.33,NA,NA
NA,NA,72.4,NA,105.82,138.72
74.36,80.6,99.36,101.62,108.95,139.62
51.75,170.06,99.56,101.53,NA,NA
240.11,84.22,107.76,102.2,108.66,133.03
77.19,82.25,99.19,NA,NA,NA
NA,77.39,94.9,95.74,107.42,NA
NA,NA,122.1,NA,109.26,135.29
172.21,233.32,137.34,NA,NA,NA
NA,NA,169.09,101.52,175.67,NA
NA,NA,NA,NA,116.92,140.33
NA,NA,139.16,206.33,NA,NA
NA,NA,97.62,100.76,111.35,138.6
277.17,263.82,230.96,225.56,199.72,209.59
NA,NA,129.67,139.25,136.52,NA
78.24,169.9,148.54,NA,156.53,NA
96.18,114.66,119.34,131.31,NA,NA
288.65,267.36,235.17,245.6,207.82,209.22
NA,NA,103.83,101.5,108.91,138.09
285.55,269.59,234.72,243.7,208.64,211.01
294.41,285.39,293.19,49.21,280.44,NA
286.81,NA,234.88,NA,209.42,NA
125.26,NA,149.53,NA,NA,NA
NA,NA,NA,131.65,124.29,142.25
77.23,84.49,151.01,101.62,155.09,NA
NA,NA,100.39,170.02,153.96,NA
NA,NA,NA,NA,107.76,140.75
271.99,270.83,NA,251.02,NA,NA
88.88,97.21,NA,NA,NA,NA
NA,NA,NA,NA,107.86,135.67
74.44,79.24,119.33,101.43,112.56,137.75
109.99,NA,87.61,137.34,117.25,147.07
78.15,68.07,87.34,96.06,111.97,NA
105.26,112,113.65,100.98,112.47,140.23
NA,NA,135.39,148.06,133.59,NA
112.38,216.87,170.03,203.61,NA,NA
NA,69.68,86.32,97.38,NA,NA
237.71,243.06,194.45,222.88,106.94,NA
NA,63.9,88.15,96.53,NA,NA
NA,NA,NA,NA,107.54,140.52
236.77,47.04,199.6,197.02,108.3,149.27
73.5,78.78,94.53,102.73,192.42,NA
72.85,NA,91.48,94.79,110.79,139.8
167.27,216.59,170.69,207.38,172.65,NA
253.6,242.1,199.61,227.88,192.45,NA
63.81,205.3,99.45,NA,106.68,140.99
